2013-12-20 00:00:00,1,0.738325807783,0.357765833537,0.529832363129,0.541803571913,10.3240085178
2013-12-20 00:00:00,2,0.749257352617,0.3636958864,0.537539164225,0.549919552273,10.3838670519
2013-12-20 00:00:00,3,0.760893397861,0.370008177227,0.545742511749,0.558558411068,10.4475852119
2013-12-20 00:00:00,4,0.706663502587,0.340589390861,0.50750986735,0.518295923869,10.1506152683
2013-12-20 00:00:00,5,0.662217511071,0.319929785199,0.474202050103,0.485399034288,9.23535325792
2013-12-20 00:00:00,6,0.760893397861,0.370008177227,0.545742511749,0.558558411068,10.4475852119
2013-12-20 00:00:00,7,0.760893397861,0.370008177227,0.545742511749,0.558558411068,10.4475852119
2013-12-20 00:00:00,8,0.760893397861,0.370008177227,0.545742511749,0.558558411068,10.4475852119
2013-12-20 00:00:00,9,0.760893397861,0.370008177227,0.545742511749,0.558558411068,10.4475852119
2013-12-20 00:00:00,10,0.589213901096,0.293088462618,0.415439473258,0.431574159198,6.35126241048
2013-12-20 00:00:00,11,0.375410768721,0.183198783133,0.263226985931,0.273376544317,3.33656395806
2013-12-20 00:00:00,12,0.261752022637,0.100366539425,0.173563586341,0.179441253344,2.2980333964
2013-12-20 00:00:00,13,0.127372079425,0.0486521522204,0.09033473995,0.0904381341404,1.43495178223
2013-12-20 00:00:00,14,0.181620902485,0.0726206103961,0.130694150925,0.130439546373,2.24760521783
2013-12-20 00:00:00,15,0.183496734076,0.0730182975013,0.134836034513,0.13132887031,2.33889837025
2013-12-20 00:00:00,16,0.213294908689,0.0952642490221,0.152005055201,0.155758280708,3.04573546212
2013-12-20 00:00:00,17,0.243036592901,0.117966322565,0.168181575188,0.179612275234,3.86694429944
2013-12-20 00:00:00,18,0.243050094562,0.117966322565,0.16818310918,0.179616161889,3.866947884
2013-12-20 00:00:00,19,0.244323423369,0.117966322565,0.168327805664,0.179982726186,3.86728550457
2013-12-20 00:00:00,20,0.24487276802,0.117966322565,0.168390231078,0.180140870685,3.86743116839
